Sample_ID,x,y,Date_BC_AD_Start,Date_BC_AD_Median,Date_BC_AD_Stop,Date_C14,C14_ages,C14_sds,MDS_C1,MDS_C2
COR002,4217885.650362928,1936631.3107419945,775,846,942,(MAMS-38279:1182±21),1182,21,0.02673,0.00452
VK328.SG,4242266.183119911,3581237.985723631,775,846,948,(AAR-20111:1182±25),1182,25,-0.01697,-0.00457
VK215.SG,4454250.93929275,3627032.4927541194,800,850,900,NA,NA,NA,-0.02744,-0.00228
VK289.SG,4365390.139219601,3521795.2471854934,800,850,900,NA,NA,NA,-0.02477,-0.00468
VK291.SG,4365390.139219601,3521795.2471854934,800,850,900,NA,NA,NA,-0.02411,-6.2e-4
VK392.SG,4203213.1528751515,4054985.7299581706,700,850,1000,NA,NA,NA,-0.02181,-9e-4
VK417.SG,4352548.355836411,4140065.9227633975,600,850,1100,NA,NA,NA,-0.02621,-0.00356
VK543.SG,3005240.417630653,3562546.4898671983,800,850,900,NA,NA,NA,-0.02081,-0.00492
VK544.SG,3247018.924353453,3486143.4270971455,800,850,900,NA,NA,NA,-0.02243,-0.00404
VK546.SG,3245762.785170594,3480700.591581861,800,850,900,NA,NA,NA,-0.02773,-0.00791
VK548.SG,4382203.038715986,4482362.907363502,800,850,900,NA,NA,NA,-0.02193,-0.00462
VK65.SG,4451274.97385123,3642530.991458519,700,850,1000,NA,NA,NA,-0.01038,-0.00187
VK69.SG,4451274.97385123,3642530.991458519,700,850,1000,NA,NA,NA,-0.02144,-0.00757
VK70.SG,4451274.97385123,3642530.991458519,700,850,1000,NA,NA,NA,-0.02086,-0.00509
VK71.SG,4451274.97385123,3642530.991458519,700,850,1000,NA,NA,NA,-0.0228,-0.00423
R1283.SG,4526858.769943044,2091458.092127263,775,852,953,(UCIAMS-213633:1175±25),1175,25,0.01129,-0.01369
VK355.SG,4717623.101146509,3704532.604408309,706,852,988,(LuSNo-10546:1180±45),1180,45,-0.01353,-0.00574
VK442.SG,4717769.231067817,3719077.0812734743,706,852,988,(LuSNo-10536:1180±45),1180,45,-0.00694,-0.00611
VK444.SG,4717769.231067817,3719077.0812734743,706,852,988,(LuSNo-10553:1180±45),1180,45,-0.01014,-0.0069
VK336.SG,4731816.885470298,3764084.805732785,707,858,990,(LuSNo-10559:1175±45),1175,45,-0.00766,-0.00637
VK358.SG,4731816.885470298,3764084.805732785,706,858,991,(LuSNo-10567:1175±50),1175,50,-0.02208,-0.0014
VK332.SG,4717769.231067817,3719077.0812734743,709,865,990,(LuSNo-10564:1170±45),1170,45,-0.01554,-0.00538
VK247.SG,4443971.101858043,3612269.838885204,850,875,900,NA,NA,NA,-0.01531,-0.0077
VK294.SG,4399913.5080384165,3606838.583144167,850,875,900,NA,NA,NA,-0.02105,-0.0025
VK300.SG,4333503.006242893,3649566.2239931165,850,875,900,NA,NA,NA,-0.0237,-0.00589
VK312.SG,4354888.308675039,3549527.542856794,850,875,900,NA,NA,NA,-0.02138,-0.00529
VK313.SG,4354888.308675039,3549527.542856794,850,875,900,NA,NA,NA,-0.01985,-0.00442
VK314.SG,4354888.308675039,3549527.542856794,850,875,900,NA,NA,NA,-0.00747,-0.00869
VK315.SG,4399913.5080384165,3606838.583144167,850,875,900,NA,NA,NA,-0.01892,-0.00762
VK340.SG,4333503.006242893,3649566.2239931165,850,875,900,NA,NA,NA,-0.02476,-0.00519
VK369.SG,4399913.5080384165,3606838.583144167,850,875,900,NA,NA,NA,-0.00976,-0.00553
VK383.SG,4333503.006242893,3649566.2239931165,850,875,900,NA,NA,NA,0.0021,-0.00942
VK384.SG,4333503.006242893,3649566.2239931165,850,875,900,NA,NA,NA,-0.02162,-0.00311
VK385.SG,4443971.101858043,3612269.838885204,850,875,900,NA,NA,NA,-0.01324,-0.00173
VK84.SG,4333503.006242893,3649566.2239931165,850,875,900,NA,NA,NA,-0.0096,-0.00766
VK87.SG,4333503.006242893,3649566.2239931165,850,875,900,NA,NA,NA,-0.01059,-0.00676
VK90.SG,4443971.101858043,3612269.838885204,850,875,900,NA,NA,NA,-0.00464,-0.00541
VK92.SG,4443971.101858043,3612269.838885204,850,875,900,NA,NA,NA,-0.02631,-0.00852
VK371.SG,4341865.675141654,3599525.112127727,780,885,990,NA,NA,NA,-0.02526,-0.00118
VK337.SG,4725898.898754706,3726859.22219879,708,886,993,(LuSNo-10270:1155±50),1155,50,-0.01666,-0.00352
DA243.SG,6848380.962136621,2881078.933486484,450,900,1350,NA,NA,NA,-0.01317,-0.03268
VK170.SG,3367646.605462307,3538673.2150222356,800,900,1000,NA,NA,NA,-0.02117,-0.00251
VK221.SG,5544449.907988044,4294699.2483954,800,900,1000,NA,NA,NA,-0.02508,-0.00452
VK298.SG,4361110.848548894,3638600.519434343,800,900,1000,NA,NA,NA,-0.02467,-0.00403
VK415.SG,4355942.256297589,4132316.8952194443,700,900,1100,NA,NA,NA,-0.02491,-0.00361
VK420.SG,4381076.36610478,4189286.3492081175,700,900,1100,NA,NA,NA,-0.02322,-0.00343
VK448.SG,4368515.787935489,4189111.475072949,700,900,1100,NA,NA,NA,-0.01272,-0.00584
R59.SG,4578834.28266425,2070338.5243386105,820,905,990,NA,NA,NA,0.01045,-0.01693
R60.SG,4578834.28266425,2070338.5243386105,820,905,990,NA,NA,NA,0.00644,-0.01873
VK333.SG,4717756.97773474,3737184.5650724526,775,907,1012,(LuSNo-10267:1140±50),1140,50,-0.01046,-0.00705
I10895,3729377.5489005377,2133234.633072298,776,923,991,(Beta-448953:1140±30),1140,30,0.00255,-0.00448
VK205.SG,3589870.862509503,4046741.7642719178,890,930,970,NA,NA,NA,-0.01498,-0.00427
VK326.SG,4242266.183119911,3581237.985723631,776,930,991,(AAR-20100:1133±25),1133,25,-0.01062,-0.00819
vik_stg026.SG,4756988.478377086,4081112.935893743,776,935,1018,(Ua-22722:1115±35),1115,35,-0.02342,2e-5
VK143.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.02108,-0.0054
VK144.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.01935,-0.00941
VK145.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.01715,-0.007
VK146.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.00596,-0.00795
VK147.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.02106,-0.00352
VK148.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.02359,-0.00366
VK150.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.01225,-0.00539
VK151.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.02683,-0.00586
VK165.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.02446,-0.00267
VK166.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.01657,-0.00188
VK167.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.0229,-0.006
VK168.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.01983,-0.00166
VK172.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.02361,-0.00401
VK173.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.01634,-0.00662
VK174.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.02393,-0.00637
VK175.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.02445,-0.00174
VK176.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.02321,-0.00386
VK177.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.01391,-0.00706
VK178.SG,3547125.1334568374,3243209.6330572707,880,940,1000,NA,NA,NA,-0.01782,-0.00732
I10851_published,3729377.5489005377,2133234.633072298,888,948,1017,(Beta-458691:1100±30),1100,30,0.00383,1.2e-4
DA142.SG,6489677.284949636,3127490.300527262,600,950,1300,NA,NA,NA,-0.03151,-0.02769
I7427_published,3111377.7966772756,1675338.8773691244,900,950,1000,NA,NA,NA,0.00841,-0.01784
I12221_published,4247808.918428717,1788452.7217285687,893,950,993,(PSUAMS-6157:1100±20),1100,20,0.00819,-0.01342
VK134.SG,4341865.675141654,3599525.112127727,800,950,1100,NA,NA,NA,-0.02158,-0.00127
VK138.SG,4341865.675141654,3599525.112127727,800,950,1100,NA,NA,NA,-0.01381,-0.00758
VK139.SG,4341865.675141654,3599525.112127727,800,950,1100,NA,NA,NA,-0.02335,-0.00407
VK141.SG,4341865.675141654,3599525.112127727,900,950,1000,NA,NA,NA,-0.02227,-0.00609
VK202.SG,3561887.7328390954,4075080.2475832887,900,950,1000,NA,NA,NA,-0.01959,-0.00401
VK204.SG,3589870.862509503,4046741.7642719178,900,950,1000,NA,NA,NA,-0.02196,-0.0048
VK265.SG,4558807.388468492,3792917.6268244665,800,950,1100,NA,NA,NA,-0.00748,-0.00739
VK266.SG,4558807.388468492,3792917.6268244665,800,950,1100,NA,NA,NA,-0.01217,-0.0095
VK267.SG,4558807.388468492,3792917.6268244665,800,950,1100,NA,NA,NA,-0.01746,-0.00967
VK268.SG,4558807.388468492,3792917.6268244665,800,950,1100,NA,NA,NA,-0.01708,-0.00919
VK269.SG,4558807.388468492,3792917.6268244665,800,950,1100,NA,NA,NA,-0.01921,-0.01079
VK270.SG,4558807.388468492,3792917.6268244665,800,950,1100,NA,NA,NA,-0.0156,-0.01436
VK274.SG,4371118.53975529,3527417.928559938,900,950,1000,NA,NA,NA,-0.01936,-0.00627
VK275.SG,4371118.53975529,3527417.928559938,900,950,1000,NA,NA,NA,-0.02061,-0.00661
VK276.SG,4371118.53975529,3527417.928559938,900,950,1000,NA,NA,NA,-0.00791,-0.00766
VK278.SG,4341865.675141654,3599525.112127727,800,950,1100,NA,NA,NA,-0.01133,-0.00904
VK279.SG,4341865.675141654,3599525.112127727,900,950,1000,NA,NA,NA,-0.02086,-0.00469
VK280.SG,4341865.675141654,3599525.112127727,800,950,1100,NA,NA,NA,-0.0178,-0.00153
VK281.SG,4445420.931865893,3559987.51431078,900,950,1000,NA,NA,NA,-0.0225,-0.00228
VK282.SG,4374187.322324258,3539693.8277703407,900,950,1000,NA,NA,NA,-0.01683,-0.00433
VK284.SG,4455779.279720817,3618171.5400120784,800,950,1100,NA,NA,NA,-0.02409,-0.00375
VK285.SG,4371118.53975529,3527417.928559938,900,950,1000,NA,NA,NA,-0.01946,-0.00801
VK286.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.00536,-0.00954
VK287.SG,4371118.53975529,3527417.928559938,900,950,1000,NA,NA,NA,-0.02056,-0.00489
VK288.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.01946,-0.00448
VK290.SG,4368501.8659323035,3531841.8704580315,900,950,1000,NA,NA,NA,-0.02043,-0.00471
VK292.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.02013,-0.00491
VK295.SG,4349445.964688851,3600678.9077169676,800,950,1100,NA,NA,NA,-0.0197,-0.0011
VK316.SG,4349445.964688851,3600678.9077169676,800,950,1100,NA,NA,NA,-0.02112,-0.00139
VK317.SG,4371118.53975529,3527417.928559938,900,950,1000,NA,NA,NA,-0.00747,-0.00389
VK320.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.01896,-0.00268
VK323.SG,4242266.183119911,3581237.985723631,800,950,1100,NA,NA,NA,-0.02398,-0.00521
VK335.SG,4731987.292428677,3755378.6541655576,800,950,1100,NA,NA,NA,-0.02149,-0.00527
VK338.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.02322,-4.8e-4
VK342.SG,4725641.787040357,3723034.3106511342,800,950,1100,NA,NA,NA,-0.02694,-2.6e-4
VK343.SG,4727877.470437641,3735315.468825103,800,950,1100,NA,NA,NA,-0.02394,-0.00144
VK344.SG,4717070.492390713,3709177.8184637893,800,950,1100,NA,NA,NA,-0.01998,-0.00949
VK345.SG,4732127.109218915,3755839.0985091226,800,950,1100,NA,NA,NA,-0.00417,-0.00545
VK346.SG,4731987.292428677,3755378.6541655576,800,950,1100,NA,NA,NA,-0.01153,-0.00853
VK348.SG,4730482.824330079,3772122.1521919817,800,950,1100,NA,NA,NA,-0.02388,-0.00408
VK352.SG,4731635.816363114,3754562.8611102663,800,950,1100,NA,NA,NA,-0.02239,-0.00505
VK361.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.01989,-0.00161
VK362.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.01156,-0.00723
VK363.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.00918,-0.00625
VK364.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.02257,-0.00318
VK365.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.00479,-0.00323
VK366.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.02122,-0.00406
VK367.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.02451,-0.00246
VK368.SG,4367240.754365314,3529603.381989384,900,950,1000,NA,NA,NA,-0.01771,-0.00621
VK370.SG,4341865.675141654,3599525.112127727,800,950,1100,NA,NA,NA,-0.0211,-0.00371
VK372.SG,4341865.675141654,3599525.112127727,800,950,1100,NA,NA,NA,-0.02234,7.1e-4
VK373.SG,4341865.675141654,3599525.112127727,800,950,1100,NA,NA,NA,-0.01866,-0.00326
VK380.SG,4743458.18151715,3825266.063008316,800,950,1100,NA,NA,NA,-0.02554,-0.00633
VK386.SG,4271167.693127929,4332393.688742091,800,950,1100,NA,NA,NA,-0.02142,-0.00148
VK389.SG,4298680.564091518,4013307.029901659,900,950,1000,NA,NA,NA,-0.02523,-0.00425
VK393.SG,4375548.710376055,4193647.98003157,900,950,1000,NA,NA,NA,-0.02327,-0.00374
VK394.SG,4393400.095501832,4228379.552924319,900,950,1000,NA,NA,NA,-0.02492,-0.00435
VK422.SG,4393400.095501832,4228379.552924319,900,950,1000,NA,NA,NA,-0.02132,-0.00316
VK443.SG,4743458.18151715,3825266.063008316,800,950,1100,NA,NA,NA,-0.02587,-0.00294
VK445.SG,4445169.501426686,3614528.8689693576,800,950,1100,NA,NA,NA,-0.02218,-0.00555
VK446.SG,4341865.675141654,3599525.112127727,800,950,1100,NA,NA,NA,-0.02688,-0.00631
VK516.SG,4308568.58847409,4510681.083339895,900,950,1000,NA,NA,NA,-0.02651,-3.2e-4
VK533.SG,4731816.885470298,3764084.805732785,800,950,1100,NA,NA,NA,-0.0255,-0.0017
VK94.SG,4445169.501426686,3614528.8689693576,800,950,1100,NA,NA,NA,-0.0176,-0.00729
vik_grt035.SG,4756988.478377086,4081112.935893743,886,962,1028,(Ua-22732:1080±40),1080,40,-0.01937,-0.00421
VK232.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.02056,-0.00679
VK251.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.02501,-0.00311
VK428.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.01974,-0.00467
VK429.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.01766,-0.00531
VK430.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.0207,-0.00344
VK431.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.0102,-0.00474
VK432.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.03645,0.00376
VK433.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.0222,-0.00321
VK434.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.03581,0.00503
VK435.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.01328,-0.00277
VK438.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.0274,-0.00155
VK439.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.03742,0.00367
VK440.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.02729,4.9e-4
VK441.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.0279,-0.00647
VK450.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.0092,-0.00875
VK452.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.03084,-0.00106
VK453.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.02434,6.3e-4
VK454.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.01888,-0.00622
VK455.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.02541,-0.00298
VK456.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.0228,-0.0041
VK457.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.02866,-0.00503
VK458.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.03342,0.00221
VK459.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.02561,-0.00164
VK460.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.02146,-0.0039
VK461.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.02813,-0.00149
VK462.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.03025,0.00415
VK463.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.03382,6.6e-4
VK464.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.03373,5.5e-4
VK468.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.01657,-0.00891
VK469.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.02085,-0.00344
VK471.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.03118,-8.9e-4
VK472.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.03354,0.00487
VK473.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.02154,-0.00476
VK474.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.02255,-0.00294
VK475.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.02977,0.00293
VK476.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.0134,-0.01116
VK477.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.01251,-0.00886
VK478.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.03495,0.00192
VK479.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.02277,-0.0048
VK48.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.02371,-0.00483
VK50.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.02443,0.0012
VK51.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.03031,-0.00351
VK53.SG,4815016.722528784,3865094.303723678,900,975,1050,NA,NA,NA,-0.01779,-0.0046
VK56.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.03355,-0.00257
VK57.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.00797,-0.00449
VK58.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.02008,-0.00318
VK60.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.03042,0.00252
VK63.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.0159,-0.00481
VK64.SG,4813503.527241146,3832410.8719426263,900,975,1050,NA,NA,NA,-0.02456,-6.6e-4
VK327.SG,4242266.183119911,3581237.985723631,894,981,1024,(AAR-20104:1070±27),1070,27,-0.01949,-0.00457
R63.SG,4578834.28266425,2070338.5243386105,970,990,1010,NA,NA,NA,0.00147,-0.00238
vik_84001.SG,4756988.478377086,4081112.935893743,895,997,1031,(Ua-22712:1055±30),1055,30,-0.02196,-0.0036
VK256.SG,3444315.402092209,3136972.6262465096,970,998,1025,NA,NA,NA,-0.02262,-0.00687
VK257.SG,3444315.402092209,3136972.6262465096,970,998,1025,NA,NA,NA,-0.01921,-0.00164
VK258.SG,3444315.402092209,3136972.6262465096,970,998,1025,NA,NA,NA,-0.02236,-0.00698
VK259.SG,3444315.402092209,3136972.6262465096,970,998,1025,NA,NA,NA,-0.02261,-0.00724
VK260.SG,3444315.402092209,3136972.6262465096,970,998,1025,NA,NA,NA,-0.0175,-0.00639
VK261.SG,3444315.402092209,3136972.6262465096,970,998,1025,NA,NA,NA,-0.01456,-0.00627
VK262.SG,3444315.402092209,3136972.6262465096,970,998,1025,NA,NA,NA,-0.01806,-0.00811
VK263.SG,3444315.402092209,3136972.6262465096,970,998,1025,NA,NA,NA,-0.02261,-0.00676
VK264.SG,3444315.402092209,3136972.6262465096,970,998,1025,NA,NA,NA,-0.01757,-0.00496
VK449.SG,3444315.402092209,3136972.6262465096,970,998,1025,NA,NA,NA,-0.02217,-0.00525
I7500,3112674.4565661866,1621010.380298819,900,1000,1100,NA,NA,NA,0.01197,-0.01431
I10892,3729377.5489005377,2133234.633072298,750,1000,1250,NA,NA,NA,0.00537,-0.0019
VK108.SG,4513589.846452073,3608007.191074271,800,1000,1200,NA,NA,NA,-0.02241,-0.00505
VK154.SG,4920935.167489943,3324676.6790209985,900,1000,1100,NA,NA,NA,-0.02487,-0.00111
VK156.SG,4920935.167489943,3324676.6790209985,900,1000,1100,NA,NA,NA,-0.02526,-0.00306
VK157.SG,4920935.167489943,3324676.6790209985,900,1000,1100,NA,NA,NA,-0.02575,-0.00182
VK158.SG,5398747.163903006,3995944.6011896,900,1000,1100,NA,NA,NA,-0.02469,-0.00395
VK159.SG,5398747.163903006,3995944.6011896,900,1000,1100,NA,NA,NA,-0.02602,-0.00356
VK217.SG,4513589.846452073,3608007.191074271,800,1000,1200,NA,NA,NA,-0.02356,-0.00616
VK219.SG,5544449.907988044,4294699.2483954,900,1000,1100,NA,NA,NA,-0.01772,-0.0057
VK223.SG,5703670.76508178,3731335.5191083485,900,1000,1100,NA,NA,NA,-0.02524,-0.00393
VK224.SG,5703670.76508178,3731335.5191083485,900,1000,1100,NA,NA,NA,-0.02709,-0.00499
VK254.SG,5703670.76508178,3731335.5191083485,900,1000,1100,NA,NA,NA,-0.01285,-0.01329
VK255.SG,5703670.76508178,3731335.5191083485,900,1000,1100,NA,NA,NA,-0.01781,-0.00989
VK272.SG,5703670.76508178,3731335.5191083485,900,1000,1100,NA,NA,NA,-0.02175,-0.00749
VK273.SG,5703670.76508178,3731335.5191083485,900,1000,1100,NA,NA,NA,-0.02195,-0.00651
VK387.SG,4344835.417936464,4134456.058778758,900,1000,1100,NA,NA,NA,-0.02472,-0.00854
VK414.SG,4236512.009847846,4309706.223527404,900,1000,1100,NA,NA,NA,-0.02447,-0.00615
VK466.SG,5703670.76508178,3731335.5191083485,900,1000,1100,NA,NA,NA,-0.02581,-0.00189
VK494.SG,5147408.567435474,3129681.2918707146,900,1000,1100,NA,NA,NA,-0.0302,7.6e-4
VK171.SG,3379887.0016872548,3447338.1581051038,892,1003,1148,(Beta-150715:1030±40);(OxA-33786:1055±40),1030;1055,40;40,-0.02001,-0.00663
VK354.SG,4725641.787040357,3723034.3106511342,893,1008,1153,(LuSNo-10540:1035±45),1035,45,-0.02609,-0.0023
I12516,3511792.1385998363,1981277.328515466,900,1011,1147,(Beta-372984:1030±30),1030,30,0.00791,-0.00713
R1285.SG,4526858.769943044,2091458.092127263,978,1013,1118,(UCIAMS-213634:1025±25),1025,25,0.01085,-0.0115
VK322.SG,4242266.183119911,3581237.985723631,978,1013,1119,(AAR-20096:1024±25),1024,25,-0.01364,-0.00905
VK324.SG,4242266.183119911,3581237.985723631,978,1013,1118,(AAR-20086:1025±25),1025,25,-0.01769,-0.00571
vik_stg021.SG,4756988.478377086,4081112.935893743,900,1020,1154,(Ua-22728:1020±35),1020,35,-0.02044,-0.00431
VK207.SG,3562090.760325268,4074928.121571094,880,1020,1160,NA,NA,NA,-0.01919,-0.00592
I10852_published,3729377.5489005377,2133234.633072298,992,1026,1152,(Beta-458692:1010±30),1010,30,0.00483,-0.00148
VK212.SG,4603588.3147793375,3316089.9879575567,992,1026,1152,(Poz-75117:1010±30),1010,30,-0.02489,-0.00405
VK330.SG,4242266.183119911,3581237.985723631,994,1033,1152,(AAR-20103:1002±28),1002,28,-0.00893,-0.00777
VK334.SG,4731816.885470298,3764084.805732785,901,1043,1161,(LuSNo-10552:1005±45),1005,45,-0.02587,-0.00499
VK353.SG,4717769.231067817,3719077.0812734743,901,1043,1161,(LuSNo-10539:1005±45),1005,45,-0.01392,-0.00483
I7497,3213799.515552506,1727506.8364804657,1000,1050,1100,NA,NA,NA,0.00896,-0.01078
I7499,3213799.515552506,1727506.8364804657,1000,1050,1100,NA,NA,NA,0.01206,-0.01389
I7498,3213799.515552506,1727506.8364804657,1000,1050,1100,NA,NA,NA,0.00722,-0.00596
vik_84005.SG,4756988.478377086,4081112.935893743,900,1050,1200,NA,NA,NA,-0.02877,-0.00176
vik_97002.SG,4756988.478377086,4081112.935893743,900,1050,1200,NA,NA,NA,-0.01508,-0.00608
vik_97026.SG,4756988.478377086,4081112.935893743,900,1050,1200,NA,NA,NA,-0.02176,-0.00271
vik_97029.SG,4756988.478377086,4081112.935893743,900,1050,1200,NA,NA,NA,-0.02298,-0.00308
vik_gtm021.SG,4756988.478377086,4081112.935893743,900,1050,1200,NA,NA,NA,-0.02702,-0.00495
vik_gtm127.SG,4756988.478377086,4081112.935893743,900,1050,1200,NA,NA,NA,-0.01805,-0.00563
vik_KAL006.SG,4756988.478377086,4081112.935893743,900,1050,1200,NA,NA,NA,-0.03649,1.7e-4
vik_kal009.SG,4756988.478377086,4081112.935893743,900,1050,1200,NA,NA,NA,-0.03301,0.00553
