Sample_ID,Date_BC_AD_Median,MDS_C1,MDS_C2,x,y
ORC004,-1267,0.03907,0.01544,4271472.30728303,1841881.1766321019
I2653,-1266,-0.02073,-0.0014,3520452.1260106424,3724972.3077798747
I3878,-1259,0.03301,-0.00258,4568828.836859008,1627063.4906036984
ASH2-3,-1256,0.02453,-0.02287,6643865.812406483,1332365.797816643
DA31.SG,-1250,-0.00769,-0.03557,7176287.464138503,2613884.87452663
ASH067,-1250,0.03238,-0.02751,6643865.812406483,1332365.797816643
I20749,-1250,-0.0107,0.00524,5177737.441402037,2819350.7445973465
I20751,-1250,-0.00762,0.00316,5096275.61920657,2731092.233046615
WEZ15.SG,-1250,-0.01933,0.01398,4539350.358175335,3408611.523102414
WEZ24.SG,-1250,-0.02284,0.0068,4539350.358175335,3408611.523102414
WEZ35.SG,-1250,-0.013,0.01279,4539350.358175335,3408611.523102414
WEZ39.SG,-1250,-0.0199,0.00539,4539350.358175335,3408611.523102414
WEZ40.SG,-1250,-0.02172,0.00843,4539350.358175335,3408611.523102414
WEZ51.SG,-1250,-0.01594,0.00641,4539350.358175335,3408611.523102414
WEZ53.SG,-1250,-0.01308,-4.8e-4,4539350.358175335,3408611.523102414
WEZ54.SG,-1250,0.00613,0.00477,4539350.358175335,3408611.523102414
WEZ56.SG,-1250,-0.03297,7.1e-4,4539350.358175335,3408611.523102414
WEZ57.SG,-1250,-0.00841,0.00202,4539350.358175335,3408611.523102414
WEZ58.SG,-1250,-0.02208,0.00486,4539350.358175335,3408611.523102414
WEZ59.SG,-1250,-0.01822,0.01352,4539350.358175335,3408611.523102414
WEZ61.SG,-1250,-0.01576,0.00412,4539350.358175335,3408611.523102414
WEZ64.SG,-1250,-0.02246,0.01208,4539350.358175335,3408611.523102414
WEZ71.SG,-1250,-0.02303,0.01001,4539350.358175335,3408611.523102414
WEZ83.SG,-1250,-0.02373,0.0018600000000000001,4539350.358175335,3408611.523102414
I7577,-1245,-0.01682,-0.00229,3603974.3071663715,3275437.040921101
I10372,-1244,0.03217,-0.00338,4568828.836859008,1627063.4906036984
ASH066,-1235,0.0212,-0.02907,6643865.812406483,1332365.797816643
ORC003,-1232,0.03381,0.01626,4271472.30728303,1841881.1766321019
ORC007,-1226,0.03842,0.01536,4271472.30728303,1841881.1766321019
I2062,-1221,0.02818,-0.02991,6674792.898616463,1457849.6574082586
ASH068,-1221,0.0288,-0.0145,6643865.812406483,1332365.797816643
ORC001,-1218,0.03805,0.01633,4271472.30728303,1841881.1766321019
I10502_published,-1205,0.03844,0.01663,4267396.333468288,1862231.7965695378
ORC005,-1195,0.03798,0.01484,4271472.30728303,1841881.1766321019
MJ-31.SG,-1187,-0.0418,-0.01832,5968583.819396522,2897750.282060554
s19_V14_2.SG,-1180,-0.04162,0.00665,5193422.765300434,4139834.644718252
SUA006,-1178,0.03494,0.01863,4255284.2026785575,1864440.5911192207
I10554,-1173,0.03745,0.01479,4272088.298844428,1843643.223842657
ORC006,-1173,0.03684,0.01531,4271472.30728303,1841881.1766321019
SUA003,-1165,0.03506,0.01883,4255284.2026785575,1864440.5911192207
I10553,-1164,0.03668,0.01667,4272088.298844428,1843643.223842657
I7575,-1160,-0.01826,-0.00456,3603974.3071663715,3275437.040921101
I8570_published,-1150,0.01281,0.01053,3476103.442031799,1948963.7930515383
I10371,-1150,0.04061,-0.00645,4568828.836859008,1627063.4906036984
ASH087,-1150,0.02872,-0.03109,6643865.812406483,1332365.797816643
ASH135,-1150,0.02727,-0.02935,6643865.812406483,1332365.797816643
ASH008,-1149,0.02275,-0.03719,6643865.812406483,1332365.797816643
I3741,-1144,0.03546,0.01899,4272088.298844428,1843643.223842657
I7580,-1140,-0.02333,-0.00179,3603974.3071663715,3275437.040921101
I7578,-1131,-0.02046,-0.00229,3603974.3071663715,3275437.040921101
s19_X10_1.SG,-1124,-0.03547,0.00423,5194157.840814946,4140913.526335921
s19_V9_2.SG,-1121,-0.04235,0.00318,5174068.2144618,4129058.4179709307
ORC009,-1108,0.03791,0.01635,4271472.30728303,1841881.1766321019
I20748,-1100,0.00367,-0.01091,5118421.669643452,2802365.065357372
RISE408.SG,-1096,-0.00827,-0.03819,7262997.125321107,2612436.2227218654
I2327,-1095,0.00247,-0.04076,7377746.433875319,2275315.0352913523
I7576,-1085,-0.01585,-3.7e-4,3603974.3071663715,3275437.040921101
Turlojiske1932,-1083,-0.02303,0.00246,5182235.688619863,3552603.315718558
s19_X15_2.SG,-1083,-0.03957,-5e-4,5260061.422054729,4008660.6470613354
I7628,-1080,-0.01558,-7.3e-4,3603974.3071663715,3275437.040921101
I7949,-1071,-0.02008,-0.00403,4588511.006418233,3055358.600635073
I0099_published,-1071,-0.01996,-0.00412,4393069.420378387,3198945.687514141
ORC008,-1071,0.03408,0.01566,4271472.30728303,1841881.1766321019
RISE412.SG,-1066,-0.00436,-0.04488,7201175.561654337,2613759.962681925
RISE396.SG,-1056,-0.00967,-0.04384,7348241.7066032905,2537604.582568126
RISE524.SG,-1050,-0.0413,-0.02172,7222079.502183184,4322709.126201132
RISE525.SG,-1050,-0.04298,-0.02153,7222079.502183184,4322709.126201132
I3642,-1040,0.03918,0.01626,4178190.6745163337,1940482.0524879277
I4517,-1001,0.02595,-0.03565,6657611.268469082,1443207.0528921008
I5383,-995,-0.02183,-0.00805,3510687.8921605637,3519915.9003716507
RISE407.SG,-981,-0.01274,-0.03836,7262997.125321107,2612436.2227218654
I3876,-976,0.02829,-0.0055,4568828.836859008,1627063.4906036984
I10364,-975,0.03682,0.01759,4177176.3695065603,1940836.2064648964
s19_0LS11_1.SG,-966,-0.0387,0.0056,5174068.2144618,4129058.4179709307
RISE397.SG,-959,-0.00661,-0.03948,7348241.7066032905,2537604.582568126
s19_X11_1.SG,-957,-0.04027,0.00419,5278852.940549954,4148621.8000694104
MA2197_final.SG,-950,0.00957,-0.01444,6345839.5454415865,2126810.150111341
MA2198_final.SG,-950,-0.00386,-0.03332,6345839.5454415865,2126810.150111341
I2201,-941,0.02641,-0.0299,6687407.936391998,1531856.5731254332
cim359.SG,-926,-0.041,-0.02678,5745538.989409488,2881002.616321029
BR2.SG,-910,-0.00861,0.00189,5075439.913241962,2786159.320540349
IR1.SG,-902,-0.01931,-0.01651,5063960.062366087,2795259.5197333447
MJ-12.SG,-898,0.00653,-0.01553,5750146.76728775,2645411.732309114
I3130,-895,-0.01959,-0.00402,3527537.847240612,3921091.0345199406
I2861,-893,-0.01569,-0.00162,3527559.415213689,3921200.479602858
Turlojiske3,-888,-0.03431,7.4e-4,5182235.688619863,3552603.315718558
R1.SG,-882,0.00352,-0.01511,4639930.714791244,2205282.071440917
F38.SG,-880,0.00102,-0.04126,7376071.506745139,2275828.4908923437
NIED.SG,-875,-0.00307,0.00281,4126784.7398192286,2766908.3589019766
I2469_published,-874,0.0041,0.0113,3286991.7245098646,2249653.1266759397
I2860,-872,-0.01848,-0.00155,3527559.415213689,3921200.479602858
cim358.SG,-870,-0.02755,-0.03146,5801501.039449381,2784650.073849882
Turlojiske1,-869,-0.03138,0.00368,5182235.688619863,3552603.315718558
s19_X08_1.SG,-869,-0.03827,0.00396,5194157.840814946,4140913.526335921
s19_X17_2.SG,-869,-0.04104,0.00441,5160271.708003301,4125856.285745752
I3315_published,-864,0.01002,0.00978,3797205.087781532,1899420.4632857651
I2859,-862,-0.01687,-0.00179,3527537.847240612,3921091.0345199406
cim357.SG,-859,-0.03216,-0.02128,5801501.039449381,2784650.073849882
R1015.SG,-850,0.01423,3.3e-4,4495543.55566672,2103907.1817304725
s19_X20_1.SG,-826,-0.03881,0.00115,5161772.062949035,4125378.506735361
DA111.SG,-804,-0.00478,3.6e-4,4608132.129012327,3052174.1233960665
VIL011,-804,0.02713,-0.01164,4231025.496249461,1836900.1111586022
R1016.SG,-800,0.01515,-0.00353,4523755.21292962,2075413.7122353453
VIL010,-793,0.02497,-0.01062,4231025.496249461,1836900.1111586022
I3313,-781,0.00737,-0.00984,4801794.945380359,2328563.0334173883
Kivutkalns42,-778,-0.03394,0.00784,5185923.398380627,3836433.1199219497
SFI-55.SG,-770,0.0228,-0.0331,6661471.287596524,1597115.9598309034
SFI-56.SG,-770,0.02417,-0.03438,6661471.287596524,1597115.9598309034
MSR002,-767,0.02289,-0.01325,4190016.1622603238,1789674.0457208236
NOR2B6.SG,-750,-0.00326,-0.0071,4148659.0228047236,2817335.713377647
NOR3-15.SG,-750,-0.00192,-0.0044,4148659.0228047236,2817335.713377647
Kivutkalns25,-677,-0.0351,0.00812,5185923.398380627,3836433.1199219497
Kivutkalns153,-675,-0.03454,0.00556,5185923.398380627,3836433.1199219497
Kivutkalns209,-673,-0.0381,0.00572,5185923.398380627,3836433.1199219497
VIL006,-669,0.02605,-0.0059,4231025.496249461,1836900.1111586022
R1021.SG,-650,0.00799,-0.00121,4564566.530192919,2064788.7277943413
R473.SG,-650,0.01131,-0.00642,4467615.590698694,2111163.38034692
R474.SG,-650,0.00529,-0.00678,4467615.590698694,2111163.38034692
R475.SG,-650,0.01872,-0.00897,4467615.590698694,2111163.38034692
R850.SG,-650,0.01428,-0.02269,4530938.004490947,2059153.3795647149
R851.SG,-650,0.01157,-0.00137,4530938.004490947,2059153.3795647149
s19_0LS10_1.SG,-647,-0.04094,0.00116,5250540.299423839,4153023.909699286
RISE276.SG,-641,-0.0175,-0.00788,4418916.797876842,3646608.5118486737
MJ-42.SG,-640,-0.03954,-0.0302,7464479.14735642,4532060.338184671
scy010.SG,-639,-0.0171,-0.00794,5802467.985153262,2774741.1768785506
I16163,-639,0.0209,7e-4,4178455.458707237,1949320.2263816774
Kivutkalns207,-636,-0.03819,0.00964,5185923.398380627,3836433.1199219497
I12171_published,-635,0.00999,0.01078,2909086.5124536604,1752678.5892928187
I12641,-635,0.00942,0.01436,3663241.7780884723,2082638.3861298254
MJ-14.SG,-634,-0.02037,-0.00366,5811009.146260852,3134863.155801197
JK2911,-633,0.02869,-0.028,6378513.845294548,1049700.0233080336
MJ-08.SG,-633,-0.03767,-0.02106,6123570.247362431,3228526.6189037035
BSB001,-633,-0.03665,-0.02276,7651569.541564999,3967552.2076136633
I5769,-632,0.02423,-0.01244,5605412.524343746,2364703.846929159
s19_X14_1.SG,-631,-0.04021,-3.7e-4,5171199.457090073,4131975.069481089
MX265,-629,-0.00579,-0.00185,4236397.10359904,2739910.4793274384
DA195.SG,-626,-0.0049,-0.00772,5101447.603291314,2634690.0486127776
s19_V10_2.SG,-625,-0.03357,0.00202,5250540.299423839,4153023.909699286
scy009.SG,-623,-0.01926,0.00257,5802467.985153262,2774741.1768785506
Kivutkalns215,-615,-0.03555,0.00697,5185923.398380627,3836433.1199219497
MJ-33.SG,-605,-0.0294,-0.028,5811009.146260852,3134863.155801197
I8209,-600,-3.7e-4,0.00384,3750073.361217858,2140423.9925117916
I12561,-600,0.01242,0.00982,2909086.5124536604,1752678.5892928187
I12640,-600,0.00801,0.01501,3663241.7780884723,2082638.3861298254
I4556,-600,0.0059,0.00954,3631509.6408391427,2067552.0747909376
MJ-16.SG,-585,-0.02728,-0.02016,5811009.146260852,3134863.155801197
I3322,-550,0.00792,0.01251,3508464.652559042,1985824.7432155937
MSR003,-550,0.0187,-0.00636,4190016.1622603238,1789674.0457208236
NOR3-6.SG,-550,-0.01115,-0.00137,4148659.0228047236,2817335.713377647
NOR4.SG,-550,5.9e-4,-0.00277,4148659.0228047236,2817335.713377647
I8215,-534,0.02542,-0.01698,3750073.361217858,2140423.9925117916
MJ-35.SG,-534,-0.02368,-0.02199,6085054.252694121,3319635.7080509868
